id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_13405,57,housemaid,married,primary,no,48,no,no,cellular,18,aug,82,3,,0,unknown,0
id_8743,50,services,divorced,secondary,no,3245,no,no,unknown,16,jun,47,3,,0,unknown,0
id_41140,29,blue-collar,married,primary,no,1013,yes,no,unknown,27,may,44,1,,0,unknown,0
id_34929,46,admin.,divorced,tertiary,no,2,yes,no,cellular,7,jul,87,3,,0,unknown,0
id_5702,35,unemployed,married,secondary,no,2223,no,no,unknown,19,jun,452,2,,0,unknown,0
id_24361,57,retired,married,secondary,no,2293,no,yes,cellular,19,nov,198,1,128,3,failure,0
id_41059,29,self-employed,single,tertiary,no,52,no,no,cellular,21,nov,156,1,,0,unknown,0
id_11884,38,management,single,tertiary,no,0,yes,no,unknown,29,may,204,6,,0,unknown,0
id_34791,35,admin.,married,secondary,no,-114,no,no,cellular,29,jul,410,4,,0,unknown,0
id_10341,27,technician,single,secondary,no,2782,no,no,cellular,14,aug,214,2,,0,unknown,0
id_7357,34,technician,married,secondary,no,789,yes,no,unknown,21,may,786,2,,0,unknown,1
id_43741,34,services,single,secondary,no,512,yes,yes,unknown,23,may,480,1,,0,unknown,0
id_28673,31,management,married,tertiary,no,1657,yes,no,cellular,11,jul,1373,2,,0,unknown,0
id_26907,30,management,married,tertiary,no,141,yes,no,cellular,4,feb,556,2,238,7,other,1
id_31134,48,management,married,tertiary,no,5111,yes,no,cellular,5,apr,869,2,108,3,success,0
id_34265,41,admin.,divorced,secondary,no,401,yes,yes,cellular,18,nov,147,3,96,2,failure,0
id_4158,41,technician,married,secondary,no,373,yes,no,unknown,30,may,199,2,,0,unknown,0
id_30601,37,admin.,married,secondary,no,643,yes,no,unknown,6,may,195,1,,0,unknown,0
id_4259,29,student,single,tertiary,no,1092,no,no,cellular,28,jan,67,2,,0,unknown,0
id_1741,28,services,single,secondary,no,11389,yes,no,cellular,20,nov,353,1,,0,unknown,0
id_9775,50,technician,divorced,tertiary,yes,-1012,no,yes,cellular,7,jul,167,1,,0,unknown,0
id_26674,40,blue-collar,married,unknown,no,871,no,no,unknown,14,may,55,1,,0,unknown,0
id_8731,34,self-employed,married,tertiary,no,2423,no,no,telephone,11,aug,88,3,70,3,failure,0
id_32111,28,self-employed,married,tertiary,no,108,yes,yes,cellular,5,may,134,1,,0,unknown,0
id_22163,36,services,married,tertiary,no,2164,yes,yes,unknown,12,may,105,2,,0,unknown,0
id_43147,55,services,married,secondary,no,193,no,no,cellular,8,aug,585,4,,0,unknown,0
id_35059,45,management,married,tertiary,no,862,no,no,cellular,29,jan,146,2,,0,unknown,0
id_4589,25,blue-collar,married,secondary,no,63,yes,yes,unknown,23,may,278,2,,0,unknown,0
id_82,37,management,married,tertiary,no,139,yes,no,unknown,6,may,148,2,,0,unknown,0
id_45201,38,management,single,tertiary,no,253,yes,no,unknown,3,jun,159,6,,0,unknown,0
id_40716,56,blue-collar,married,primary,no,620,no,no,cellular,4,feb,269,3,215,2,other,0
id_14335,26,services,single,secondary,no,-248,no,no,cellular,25,jul,85,1,,0,unknown,0
id_20763,49,management,married,tertiary,no,453,yes,no,cellular,14,may,449,3,,0,unknown,0
id_30825,45,unemployed,married,secondary,no,288,yes,no,unknown,5,may,259,1,,0,unknown,0
id_44085,44,technician,single,secondary,no,627,no,no,telephone,22,jul,182,2,413,3,failure,0
id_16576,58,blue-collar,married,primary,no,3204,no,no,cellular,18,aug,146,3,,0,unknown,0
id_43837,51,entrepreneur,married,secondary,no,55,yes,no,unknown,15,may,41,3,,0,unknown,0
id_25830,,housemaid,married,primary,no,-371,yes,yes,telephone,7,jul,368,2,,0,unknown,0
id_33373,18,student,single,unknown,no,346,no,no,cellular,5,may,423,4,,0,unknown,1
id_12604,35,management,married,tertiary,no,626,no,no,cellular,2,sep,371,1,388,3,other,1
id_34467,42,services,married,secondary,no,-2,yes,yes,cellular,2,feb,226,2,,0,unknown,0
id_3550,45,blue-collar,married,secondary,yes,106,yes,no,cellular,20,apr,580,1,,0,unknown,1
id_32414,52,admin.,divorced,secondary,no,2720,no,no,unknown,9,jun,561,2,,0,unknown,0
id_44728,54,services,married,secondary,no,1463,no,no,cellular,25,aug,278,6,,0,unknown,0
id_11773,32,technician,single,secondary,no,6705,no,no,cellular,21,nov,48,1,,0,unknown,0
id_6534,48,self-employed,married,secondary,no,-3,yes,no,unknown,3,jun,67,9,,0,unknown,0
id_5811,27,management,single,tertiary,no,200,no,no,cellular,13,may,200,3,,0,unknown,0
id_2531,46,technician,married,secondary,no,321,yes,no,cellular,8,aug,113,2,,0,unknown,0
id_42039,34,blue-collar,divorced,secondary,no,469,no,no,cellular,18,jul,300,1,,0,unknown,0
id_14743,61,retired,married,primary,no,1067,yes,no,cellular,6,may,87,2,,0,unknown,0
id_25136,32,self-employed,married,secondary,no,-3,no,no,unknown,9,jun,436,5,,0,unknown,0
id_29089,23,services,married,secondary,no,85,yes,no,cellular,6,may,210,1,358,1,failure,0
id_42080,27,student,single,secondary,no,-2,no,no,cellular,18,feb,212,20,,0,unknown,1
id_29007,35,management,married,secondary,no,647,yes,no,cellular,18,nov,41,2,,0,unknown,0
id_566,38,blue-collar,divorced,secondary,no,2278,yes,no,unknown,23,may,137,2,,0,unknown,0
id_20076,36,blue-collar,divorced,primary,no,718,no,yes,cellular,28,jul,115,4,,0,unknown,0
id_13697,34,management,married,secondary,no,-16,yes,no,cellular,20,apr,843,3,,0,unknown,0
id_44012,28,blue-collar,married,secondary,no,-114,yes,no,unknown,21,may,235,2,,0,unknown,0
id_16692,51,unemployed,married,secondary,no,3642,no,no,telephone,5,feb,298,6,,0,unknown,0
id_10203,55,admin.,married,secondary,no,1550,yes,yes,cellular,6,feb,2,6,190,27,other,0
id_21526,37,technician,married,secondary,no,1510,no,no,cellular,29,jan,185,2,185,8,failure,0
id_31495,46,unemployed,married,secondary,no,2017,yes,no,cellular,19,nov,158,1,,0,unknown,0
id_5000,40,blue-collar,married,secondary,no,755,yes,no,unknown,6,may,117,1,,0,unknown,0
id_16430,34,technician,married,secondary,no,45,no,no,cellular,25,aug,119,6,,0,unknown,0
id_38503,43,management,married,primary,no,5308,yes,no,cellular,17,nov,981,1,,0,unknown,1
id_19586,44,self-employed,divorced,tertiary,no,921,yes,no,cellular,19,nov,170,2,153,1,other,0
id_34996,57,retired,married,secondary,no,1837,no,no,telephone,5,jun,283,1,,0,unknown,1
id_28316,32,management,single,secondary,no,8002,no,no,cellular,19,nov,404,3,,0,unknown,0
id_34604,40,blue-collar,single,secondary,no,398,yes,no,cellular,17,apr,282,1,,0,unknown,0
id_34756,36,management,married,tertiary,no,1016,no,no,unknown,9,jun,118,1,,0,unknown,0
id_27253,40,management,married,secondary,no,567,no,no,cellular,20,aug,118,2,,0,unknown,0
id_27084,32,management,married,tertiary,no,6453,no,no,telephone,19,nov,394,1,,0,unknown,0
id_33589,29,admin.,divorced,secondary,no,278,yes,no,unknown,8,may,241,4,,0,unknown,0
id_20584,32,blue-collar,single,tertiary,no,55,yes,yes,unknown,6,may,394,1,,0,unknown,0
id_12451,52,management,single,primary,no,765,no,no,unknown,17,jun,176,2,,0,unknown,0
id_12491,22,student,single,primary,no,1597,no,no,cellular,26,aug,107,1,93,2,failure,0
id_44671,,admin.,married,secondary,no,5270,no,no,cellular,8,oct,161,1,91,12,other,0
id_18132,43,management,single,tertiary,no,-4,yes,no,cellular,23,jul,139,5,,0,unknown,0
id_37145,56,services,married,secondary,no,691,no,no,cellular,6,aug,151,2,,0,unknown,0
id_3013,33,blue-collar,single,secondary,no,2228,yes,no,cellular,7,may,238,1,,0,unknown,0
id_28963,30,management,divorced,tertiary,no,413,no,no,cellular,11,aug,49,2,,0,unknown,0
id_14478,43,blue-collar,married,secondary,no,-74,yes,no,cellular,6,apr,554,3,313,9,failure,0
id_24785,34,blue-collar,married,secondary,no,-187,yes,no,unknown,27,may,171,2,,0,unknown,0
id_12283,59,blue-collar,married,primary,no,4074,no,no,unknown,17,jun,180,3,,0,unknown,0
id_1619,36,technician,married,secondary,no,87,yes,no,unknown,20,may,79,1,,0,unknown,0
id_4968,20,student,single,secondary,no,285,no,no,telephone,3,mar,709,3,180,1,other,0
id_34740,48,management,married,primary,no,591,no,no,cellular,29,jan,208,2,,0,unknown,0
id_44433,45,housemaid,married,tertiary,no,5471,no,no,cellular,24,aug,217,2,,0,unknown,0
id_27734,20,services,single,secondary,no,867,no,no,cellular,29,dec,311,1,176,4,success,1
id_5784,30,services,single,secondary,no,3271,no,yes,cellular,21,nov,395,1,126,1,failure,0
id_19610,47,blue-collar,married,primary,no,1555,yes,no,cellular,6,may,198,1,,0,unknown,0
id_35824,27,student,single,tertiary,no,5737,no,no,cellular,25,may,315,1,,0,unknown,0
id_4067,31,technician,married,tertiary,no,0,yes,no,cellular,2,jun,150,1,,0,unknown,0
id_26460,46,self-employed,married,secondary,no,309,no,no,cellular,6,aug,220,4,,0,unknown,0
id_11792,27,admin.,divorced,secondary,no,-4,no,yes,cellular,14,jul,218,4,,0,unknown,0
id_14394,36,management,married,tertiary,no,3402,no,no,cellular,3,jun,94,2,,0,unknown,0
id_10149,27,management,single,tertiary,no,9636,no,no,cellular,21,nov,412,4,101,5,failure,0
id_40828,37,technician,single,secondary,yes,-28,no,no,cellular,28,aug,47,2,,0,unknown,0
id_31218,49,management,married,tertiary,no,1548,no,no,unknown,20,jun,131,4,,0,unknown,0
id_3464,41,unemployed,married,primary,no,735,no,no,cellular,29,jul,350,4,,0,unknown,0
id_42444,50,technician,divorced,secondary,no,2677,yes,yes,cellular,31,jul,50,3,,0,unknown,0
id_14891,41,blue-collar,married,secondary,no,750,yes,yes,cellular,9,jul,181,1,,0,unknown,0
id_15210,50,self-employed,married,secondary,no,86,no,no,cellular,21,aug,151,8,,0,unknown,0
id_23315,35,blue-collar,married,secondary,no,-261,yes,no,cellular,9,jul,230,1,,0,unknown,0
id_19669,51,admin.,married,secondary,no,30,yes,no,cellular,8,apr,109,1,,0,unknown,0
id_22821,27,self-employed,married,tertiary,no,0,yes,no,unknown,9,jul,131,1,,0,unknown,0
id_34163,35,admin.,divorced,secondary,no,1189,yes,yes,cellular,18,nov,144,1,,0,unknown,0
id_39040,31,management,single,tertiary,no,1116,no,no,cellular,18,aug,232,4,,0,unknown,0
id_12816,31,technician,single,secondary,no,1967,no,no,telephone,17,apr,302,3,,0,unknown,0
id_28004,46,technician,married,secondary,no,532,yes,no,unknown,16,jun,740,2,,0,unknown,1
id_12959,31,management,single,tertiary,no,820,yes,no,cellular,26,may,316,1,40,1,failure,0
id_3186,34,self-employed,single,tertiary,no,,yes,no,cellular,16,apr,318,2,149,1,failure,0
id_5795,38,blue-collar,married,primary,no,1134,yes,no,unknown,13,may,281,1,,0,unknown,0
id_6863,56,retired,divorced,tertiary,no,-1595,yes,no,cellular,30,jul,90,7,,0,unknown,0
id_15525,,blue-collar,single,primary,no,1741,yes,no,unknown,6,jun,39,5,,0,unknown,0
id_11037,48,housemaid,married,secondary,no,424,no,no,cellular,14,aug,220,2,,0,unknown,0
id_43432,50,admin.,single,secondary,no,164,no,yes,cellular,28,jul,205,3,,0,unknown,0
id_18943,36,admin.,married,tertiary,no,290,no,no,cellular,15,apr,81,1,,0,unknown,0
id_864,34,management,married,tertiary,no,-3,no,no,cellular,3,jul,115,,72,1,failure,0
id_30308,32,management,single,tertiary,no,3409,yes,no,cellular,21,nov,319,1,,0,unknown,0
id_28216,41,technician,single,secondary,no,2,no,no,cellular,20,aug,171,2,,0,unknown,0
id_22544,29,management,single,tertiary,no,12573,no,no,cellular,18,nov,85,1,,0,unknown,0
id_32020,35,admin.,single,tertiary,no,165,no,no,unknown,12,jul,23,1,,0,unknown,0
id_41384,42,management,married,secondary,no,13052,yes,no,cellular,11,may,470,2,174,12,other,0
id_31604,26,entrepreneur,married,tertiary,no,59,no,no,cellular,3,feb,332,3,190,6,failure,0
id_37495,28,management,single,tertiary,no,1029,no,no,cellular,12,nov,228,1,92,1,other,1
id_36368,60,retired,married,unknown,no,205,no,no,cellular,30,apr,466,1,,0,unknown,0
id_26942,34,management,single,tertiary,no,1913,no,no,cellular,8,aug,175,2,,0,unknown,0
id_24776,42,management,married,tertiary,no,-118,yes,no,cellular,17,jul,776,2,,0,unknown,0
id_30110,48,management,single,unknown,no,1274,no,no,cellular,4,may,81,1,,0,unknown,0
id_13052,18,student,single,unknown,no,754,no,no,cellular,29,dec,280,1,,0,unknown,1
id_1173,29,admin.,single,secondary,no,288,no,no,cellular,9,feb,15,9,,0,unknown,0
id_12411,48,management,married,tertiary,no,-2,no,no,cellular,19,aug,329,1,,0,unknown,0
id_3393,57,management,divorced,tertiary,no,-201,yes,no,unknown,27,may,287,4,,0,unknown,0
id_11977,46,blue-collar,married,primary,no,-255,yes,no,cellular,7,may,225,2,346,1,other,0
id_43821,35,technician,single,secondary,no,-247,yes,no,cellular,13,aug,1158,6,,0,unknown,1
id_5831,36,management,married,tertiary,no,6766,no,no,cellular,5,mar,314,1,,0,unknown,1
id_43795,37,unemployed,married,secondary,no,632,yes,no,cellular,5,feb,238,1,,0,unknown,0
id_35162,28,admin.,single,secondary,no,3528,no,yes,cellular,7,sep,39,2,,0,unknown,0
id_32789,40,blue-collar,married,primary,no,375,no,yes,unknown,20,jun,0,5,,0,unknown,0
id_33455,37,technician,single,secondary,no,402,yes,no,cellular,15,may,235,2,,0,unknown,0
id_35541,46,blue-collar,married,primary,no,1226,no,no,unknown,5,jun,126,3,,0,unknown,0
id_42300,57,services,divorced,secondary,no,4662,no,no,cellular,21,nov,26,4,114,1,failure,0
id_31762,30,technician,married,secondary,no,762,yes,yes,cellular,4,feb,31,1,,0,unknown,0
id_10798,48,admin.,married,secondary,no,177,yes,no,cellular,15,may,235,4,262,7,failure,0
id_1465,28,blue-collar,single,secondary,no,195,yes,no,unknown,29,may,94,7,,0,unknown,0
id_37866,33,blue-collar,married,secondary,no,529,yes,no,cellular,20,apr,195,3,,0,unknown,0
id_14296,,blue-collar,married,secondary,no,17,yes,yes,telephone,27,aug,143,2,,0,unknown,0
id_22212,27,services,divorced,secondary,no,74,yes,no,unknown,23,may,107,6,,0,unknown,0
id_14471,47,blue-collar,married,primary,no,67,no,no,unknown,24,jun,22,1,,0,unknown,0
id_9264,36,services,married,secondary,no,141,yes,no,cellular,20,apr,738,2,,0,unknown,0
id_43068,47,blue-collar,married,secondary,no,567,yes,no,unknown,3,jun,277,2,,0,unknown,0
id_9544,56,management,divorced,tertiary,no,5402,no,yes,cellular,2,apr,92,3,,0,unknown,0
id_44887,42,technician,married,unknown,no,-401,yes,no,telephone,29,aug,142,2,,0,unknown,0
id_44713,26,admin.,single,tertiary,no,4740,yes,no,unknown,3,jun,206,1,,0,unknown,0
id_35883,54,management,married,primary,no,3182,yes,yes,cellular,7,may,185,1,,0,unknown,0
id_44560,30,management,single,tertiary,no,2486,yes,no,cellular,2,nov,99,2,,0,unknown,0
id_34967,55,admin.,married,secondary,no,1214,yes,no,unknown,8,may,273,6,,0,unknown,0
id_33107,48,blue-collar,divorced,primary,no,2874,no,no,unknown,18,jun,34,6,,0,unknown,0
id_34361,34,management,married,tertiary,no,1069,no,no,cellular,2,feb,97,2,174,4,failure,0
id_15211,33,management,married,tertiary,no,1,no,no,cellular,26,aug,85,2,,0,unknown,0
id_30137,51,housemaid,married,primary,no,-290,yes,no,cellular,9,jul,125,1,,0,unknown,0
id_43289,60,unemployed,married,secondary,no,4493,yes,no,cellular,4,feb,194,1,251,1,failure,0
id_8002,,management,single,tertiary,no,158,no,no,telephone,29,oct,238,3,155,3,other,1
id_45158,44,services,married,secondary,no,-4,no,no,cellular,18,aug,58,4,,0,unknown,0
id_30839,38,management,married,primary,no,395,no,no,cellular,6,feb,137,2,,0,unknown,0
id_4492,45,management,married,tertiary,no,406,no,no,unknown,11,jun,160,1,,0,unknown,0
id_26953,25,management,single,tertiary,no,1090,yes,no,cellular,8,sep,140,1,,0,unknown,1
id_33505,36,technician,single,secondary,no,282,yes,no,cellular,14,jul,69,3,,0,unknown,0
id_18082,61,retired,divorced,unknown,no,-48,yes,no,cellular,29,jan,169,1,261,2,failure,0
id_6196,34,management,married,secondary,no,122,no,yes,cellular,17,nov,198,2,151,2,failure,0
id_5086,33,services,single,secondary,no,-639,yes,yes,cellular,13,may,430,1,,0,unknown,0
id_25746,60,retired,married,tertiary,no,6684,yes,yes,cellular,5,feb,173,1,,0,unknown,0
id_17345,27,management,divorced,tertiary,no,147,no,no,cellular,22,jul,187,9,,0,unknown,0
id_2951,42,management,divorced,tertiary,no,3,yes,yes,unknown,2,jun,17,8,,0,unknown,0
id_27140,49,management,divorced,tertiary,no,8225,yes,no,cellular,30,jul,129,2,,0,unknown,0
id_35973,56,unemployed,divorced,secondary,no,1660,no,no,cellular,2,jun,268,3,,0,unknown,1
id_4724,31,blue-collar,married,primary,no,367,yes,no,cellular,18,may,78,5,,0,unknown,0
id_27213,32,management,married,tertiary,no,57,no,no,cellular,7,aug,166,2,,0,unknown,0
id_28022,58,unemployed,single,tertiary,no,2093,no,no,cellular,1,jun,161,2,,0,unknown,0
id_10781,40,admin.,married,secondary,no,603,yes,no,cellular,4,feb,337,2,,0,unknown,0
id_44958,44,technician,married,secondary,no,-5,no,no,cellular,29,aug,87,12,,0,unknown,0
id_43962,29,blue-collar,single,secondary,no,957,yes,no,cellular,7,may,388,1,,0,unknown,0
id_200,55,unemployed,divorced,secondary,no,583,no,no,cellular,19,nov,577,1,,0,unknown,1
id_24144,35,blue-collar,married,secondary,no,3,yes,no,unknown,6,may,341,1,,0,unknown,0
id_44219,52,management,married,tertiary,no,1560,yes,no,cellular,23,jul,91,2,,0,unknown,0
id_16406,68,retired,married,secondary,no,0,no,no,cellular,16,oct,1569,2,,0,unknown,0
id_24446,42,technician,divorced,secondary,no,23,no,no,cellular,20,aug,,4,,0,unknown,1
id_45087,51,admin.,married,secondary,no,3,no,no,cellular,22,apr,96,2,275,1,failure,0
id_28372,38,management,married,tertiary,no,-80,yes,yes,cellular,11,jul,120,2,,0,unknown,0
id_20321,,blue-collar,divorced,primary,no,166,yes,no,cellular,5,may,70,1,,0,unknown,0
id_33067,55,services,married,secondary,no,751,no,no,unknown,17,jun,184,2,,0,unknown,0
id_20860,58,blue-collar,married,secondary,no,-163,yes,yes,unknown,20,jun,129,1,,0,unknown,0
id_22033,45,management,married,tertiary,no,159,no,no,cellular,10,nov,190,2,194,1,success,1
id_33965,53,blue-collar,divorced,primary,no,2224,yes,no,telephone,21,nov,144,3,172,3,failure,0
id_21729,37,management,married,secondary,no,6694,yes,no,unknown,30,may,120,1,,0,unknown,0
id_6373,,entrepreneur,single,tertiary,no,2315,no,no,unknown,6,jun,144,1,,0,unknown,0
id_2915,44,self-employed,single,tertiary,no,3,no,no,unknown,19,jun,151,1,,0,unknown,0
id_10680,31,technician,single,secondary,no,100,yes,no,unknown,7,may,605,2,,0,unknown,0
id_7769,42,technician,married,secondary,no,2188,yes,no,cellular,7,apr,169,4,309,4,other,0
id_24650,56,blue-collar,married,secondary,no,832,yes,no,unknown,14,may,158,1,,0,unknown,0
id_44236,31,services,married,secondary,no,199,yes,no,cellular,20,apr,425,4,,0,unknown,0
id_3760,42,housemaid,married,tertiary,no,138,no,no,unknown,18,jun,68,1,,0,unknown,0
id_10067,52,services,divorced,secondary,no,342,yes,no,cellular,7,may,56,3,,0,unknown,0
id_39537,47,technician,married,secondary,no,643,yes,no,unknown,13,may,198,1,,0,unknown,0
id_32023,31,management,single,tertiary,no,18,no,no,cellular,21,aug,320,2,,0,unknown,0
id_36142,33,management,married,tertiary,no,1596,yes,no,cellular,31,jul,542,5,,0,unknown,0
id_33511,36,admin.,single,tertiary,no,1075,no,no,cellular,19,oct,220,1,151,5,other,0
id_160,36,technician,single,secondary,no,24,no,no,cellular,22,aug,,1,,0,unknown,0
id_17644,,admin.,divorced,secondary,no,3056,yes,no,telephone,11,may,124,1,368,1,failure,0
id_25343,32,management,single,tertiary,no,12567,no,no,cellular,1,jul,576,2,295,2,success,1
id_12728,48,blue-collar,married,secondary,no,86,yes,no,unknown,15,may,45,1,,0,unknown,0
id_17500,53,retired,single,secondary,no,315,no,no,cellular,12,may,460,3,,0,unknown,0
id_5079,41,blue-collar,married,primary,no,1288,yes,no,unknown,14,may,302,1,,0,unknown,0
id_6085,45,blue-collar,married,secondary,no,153,yes,yes,unknown,28,may,38,1,,0,unknown,0
id_24528,24,blue-collar,single,secondary,no,1856,yes,no,cellular,12,oct,201,1,91,12,success,1
id_14725,49,housemaid,married,primary,no,-4,yes,no,cellular,17,jul,60,1,,0,unknown,0
id_26083,55,blue-collar,married,secondary,no,429,no,yes,cellular,14,aug,372,4,,0,unknown,0
